Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabe,Word Family,Meaning,Onset for first letter,
elaborate,13426,6550,extravagant,6,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,6664,ostentatious,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,6723,overdone,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,8322,refined,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,9972,labyrinthine,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,9989,plush,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,10232,embellished,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,11448,studied,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,12075,painstaking,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,12908,knotty,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,13638,imposing,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,14890,showy,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,19326,decorated,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,19402,exact,3,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,13426,19793,ornamented,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,5084,ornate,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,4421,careful,2,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,4164,extensive,4,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,12908,knotty,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,11448,studied,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,12075,painstaking,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,10232,embellished,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,8322,refined,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,19326,decorated,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,3852,complicated,3,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,4528,thorough,4,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,3594,luxurious,5,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,2909,fancy,3,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,9972,labyrinthine,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,19793,ornamented,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,1514,minute,1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,6664,ostentatious,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,19402,exact,3,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,6723,overdone,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,868,busy,2,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,9989,plush,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,4038,posh,4,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,2142,elegant,4,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,3629,sophisticated,4,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,4812,complex,4,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,2055,exact,3,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,2043,prodigious,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,14890,showy,-1,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,4021,fussy,6,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,4755,detailed,4,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,6550,extravagant,6,1,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,2730,13638,imposing,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,868,busy,2,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,1514,minute,1,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,2043,prodigious,-1,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,2142,elegant,4,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,2909,fancy,3,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,3594,luxurious,5,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,3629,sophisticated,4,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,3852,complicated,3,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,4021,fussy,6,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,4038,posh,4,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,4164,extensive,4,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,4421,careful,2,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,4528,thorough,4,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,4755,detailed,4,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,4812,complex,4,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,5084,ornate,-1,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,6550,extravagant,6,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,6664,ostentatious,-1,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,6723,overdone,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,8322,refined,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,9972,labyrinthine,-1,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,10232,embellished,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,11448,studied,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,12075,painstaking,-1,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,12908,knotty,-1,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,13638,imposing,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,14890,showy,-1,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,19326,decorated,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,19402,exact,3,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,19793,ornamented,-1,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,22774,plush,-1,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,33012,precise,4,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,35557,overworked,5,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,24494,35558,high tech,4,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,26217,868,busy,2,2,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
elaborate,26217,1514,minute,1,3,4,elaborate,"{'Verb': ['add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing', 'produce from basic elements or sources; change into a more developed product', 'make more complex, intricate, or richer', 'work out in detail'], 'Adjective': ['marked by complexity and richness of detail', 'developed or executed with care and in minute detail']}",['elaborate'],elaborate
