Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,onset for second letter
trait,5969,31413,quirk,-1,1,1,trait,{'Noun': ['a distinguishing feature of your personal nature']},"['krait', 'trait']",krait;trait
trait,5969,32087,point,3,2,1,trait,{'Noun': ['a distinguishing feature of your personal nature']},"['krait', 'trait']",krait;trait
trait,5969,32106,feature,4,1,1,trait,{'Noun': ['a distinguishing feature of your personal nature']},"['krait', 'trait']",krait;trait
trait,5969,33564,property,3,2,1,trait,{'Noun': ['a distinguishing feature of your personal nature']},"['krait', 'trait']",krait;trait
trait,5969,33662,thing,1,2,1,trait,{'Noun': ['a distinguishing feature of your personal nature']},"['krait', 'trait']",krait;trait
trait,5969,36488,lineament,-1,2,1,trait,{'Noun': ['a distinguishing feature of your personal nature']},"['krait', 'trait']",krait;trait
roar,790,314,drum,3,3,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,355,yell,4,2,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,368,cry,2,3,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,472,blast,5,3,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,530,thunder,3,3,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,986,crash,3,2,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,1675,bay,3,2,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,2895,din,-1,2,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,3057,clash,6,2,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,3350,uproar,-1,3,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,3494,explosion,4,3,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,5635,outcry,-1,3,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,6405,barrage,-1,3,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,6676,bellow,-1,2,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,7413,bawl,-1,2,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,8979,boom,5,3,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,13725,reverberation,-1,2,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,16440,bluster,-1,2,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
roar,790,22953,holler,-1,2,1,None,"{'Noun': ['a deep prolonged loud noise', 'a very loud utterance (like the sound of an animal', 'the sound made by a lion'], 'Verb': ['make a loud noise, as of wind, water, or vehicles', 'utter words loudly and forcefully', 'emit long loud cries', 'act or proceed in a riotous, turbulent, or disorderly way', 'make a loud noise, as of animal', 'laugh unrestrainedly and heartily']}","['boar', 'hoar', 'roar', 'soar', 'voar']",bear;dear;fear;gear;hear;lear;near;pear;rear;sear;tear;wear;year;boar;hoar;roar;soar;voar;baar;scar;spar;star
curb,8406,453,lip,3,2,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,905,edge,3,2,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,2182,harness,-1,2,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,2202,barrier,4,3,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,2544,ledge,-1,3,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,2998,chain,3,2,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,4945,limitation,5,2,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,6364,deterrent,6,2,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,6433,rein,-1,3,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,6837,restriction,6,3,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,7699,restraint,5,3,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,8769,border,3,2,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,9873,brake,3,2,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,14304,hindrance,-1,2,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,22406,rim,-1,2,1,None,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
evaluation,36093,182,take,3,2,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
evaluation,36093,3074,estimate,4,2,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
evaluation,36093,3416,stock,5,2,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
evaluation,36093,3934,decision,3,1,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
evaluation,36093,4771,assessment,4,1,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
evaluation,36093,5132,interpretation,6,1,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
evaluation,36093,6232,calculation,4,1,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
evaluation,36093,9068,valuation,-1,2,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
evaluation,36093,12968,rating,5,2,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
evaluation,36093,16871,estimation,-1,2,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
evaluation,36093,33660,opinion,3,1,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
evaluation,36093,36092,appraisal,-1,1,4,None,"{'Noun': ['act of ascertaining or fixing the value or worth of', 'an appraisal of the value of something']}",['evaluation'],evaluation
suck,864,59,draw,1,2,1,None,"{'Noun': ['the act of sucking'], 'Verb': ['draw into the mouth by creating a practical vacuum in the mouth', 'draw something in by or as if by a vacuum', 'attract by using an inexorable force, inducement, etc.', 'be inadequate or objectionable', 'provide sexual gratification through oral stimulation', 'take in, also metaphorically', 'give suck to']}","['buck', 'cuck', 'duck', 'huck', 'juck', 'luck', 'muck', 'puck', 'ruck', 'suck', 'tuck', 'yuck']",back;cack;fack;hack;jack;lack;mack;pack;rack;sack;tack;wack;beck;deck;feck;geck;heck;keck;leck;neck;peck;reck;seck;teck;bick;dick;hick;kick;lick;mick;nick;pick;rick;sick;tick;wick;bock;cock;dock;hock;jock;lock;mock;nock;pock;rock;sock;tock;yock;buck;cuck;duck;huck;juck;luck;muck;puck;ruck;suck;tuck;yuck
suck,864,495,drink,1,3,1,None,"{'Noun': ['the act of sucking'], 'Verb': ['draw into the mouth by creating a practical vacuum in the mouth', 'draw something in by or as if by a vacuum', 'attract by using an inexorable force, inducement, etc.', 'be inadequate or objectionable', 'provide sexual gratification through oral stimulation', 'take in, also metaphorically', 'give suck to']}","['buck', 'cuck', 'duck', 'huck', 'juck', 'luck', 'muck', 'puck', 'ruck', 'suck', 'tuck', 'yuck']",back;cack;fack;hack;jack;lack;mack;pack;rack;sack;tack;wack;beck;deck;feck;geck;heck;keck;leck;neck;peck;reck;seck;teck;bick;dick;hick;kick;lick;mick;nick;pick;rick;sick;tick;wick;bock;cock;dock;hock;jock;lock;mock;nock;pock;rock;sock;tock;yock;buck;cuck;duck;huck;juck;luck;muck;puck;ruck;suck;tuck;yuck
suck,864,649,absorb,4,3,1,None,"{'Noun': ['the act of sucking'], 'Verb': ['draw into the mouth by creating a practical vacuum in the mouth', 'draw something in by or as if by a vacuum', 'attract by using an inexorable force, inducement, etc.', 'be inadequate or objectionable', 'provide sexual gratification through oral stimulation', 'take in, also metaphorically', 'give suck to']}","['buck', 'cuck', 'duck', 'huck', 'juck', 'luck', 'muck', 'puck', 'ruck', 'suck', 'tuck', 'yuck']",back;cack;fack;hack;jack;lack;mack;pack;rack;sack;tack;wack;beck;deck;feck;geck;heck;keck;leck;neck;peck;reck;seck;teck;bick;dick;hick;kick;lick;mick;nick;pick;rick;sick;tick;wick;bock;cock;dock;hock;jock;lock;mock;nock;pock;rock;sock;tock;yock;buck;cuck;duck;huck;juck;luck;muck;puck;ruck;suck;tuck;yuck
suck,864,1360,suction,-1,2,1,None,"{'Noun': ['the act of sucking'], 'Verb': ['draw into the mouth by creating a practical vacuum in the mouth', 'draw something in by or as if by a vacuum', 'attract by using an inexorable force, inducement, etc.', 'be inadequate or objectionable', 'provide sexual gratification through oral stimulation', 'take in, also metaphorically', 'give suck to']}","['buck', 'cuck', 'duck', 'huck', 'juck', 'luck', 'muck', 'puck', 'ruck', 'suck', 'tuck', 'yuck']",back;cack;fack;hack;jack;lack;mack;pack;rack;sack;tack;wack;beck;deck;feck;geck;heck;keck;leck;neck;peck;reck;seck;teck;bick;dick;hick;kick;lick;mick;nick;pick;rick;sick;tick;wick;bock;cock;dock;hock;jock;lock;mock;nock;pock;rock;sock;tock;yock;buck;cuck;duck;huck;juck;luck;muck;puck;ruck;suck;tuck;yuck
suck,864,2218,nurse,2,2,1,None,"{'Noun': ['the act of sucking'], 'Verb': ['draw into the mouth by creating a practical vacuum in the mouth', 'draw something in by or as if by a vacuum', 'attract by using an inexorable force, inducement, etc.', 'be inadequate or objectionable', 'provide sexual gratification through oral stimulation', 'take in, also metaphorically', 'give suck to']}","['buck', 'cuck', 'duck', 'huck', 'juck', 'luck', 'muck', 'puck', 'ruck', 'suck', 'tuck', 'yuck']",back;cack;fack;hack;jack;lack;mack;pack;rack;sack;tack;wack;beck;deck;feck;geck;heck;keck;leck;neck;peck;reck;seck;teck;bick;dick;hick;kick;lick;mick;nick;pick;rick;sick;tick;wick;bock;cock;dock;hock;jock;lock;mock;nock;pock;rock;sock;tock;yock;buck;cuck;duck;huck;juck;luck;muck;puck;ruck;suck;tuck;yuck
suck,864,2838,sip,5,2,1,None,"{'Noun': ['the act of sucking'], 'Verb': ['draw into the mouth by creating a practical vacuum in the mouth', 'draw something in by or as if by a vacuum', 'attract by using an inexorable force, inducement, etc.', 'be inadequate or objectionable', 'provide sexual gratification through oral stimulation', 'take in, also metaphorically', 'give suck to']}","['buck', 'cuck', 'duck', 'huck', 'juck', 'luck', 'muck', 'puck', 'ruck', 'suck', 'tuck', 'yuck']",back;cack;fack;hack;jack;lack;mack;pack;rack;sack;tack;wack;beck;deck;feck;geck;heck;keck;leck;neck;peck;reck;seck;teck;bick;dick;hick;kick;lick;mick;nick;pick;rick;sick;tick;wick;bock;cock;dock;hock;jock;lock;mock;nock;pock;rock;sock;tock;yock;buck;cuck;duck;huck;juck;luck;muck;puck;ruck;suck;tuck;yuck
suck,864,4199,inhale,-1,3,1,None,"{'Noun': ['the act of sucking'], 'Verb': ['draw into the mouth by creating a practical vacuum in the mouth', 'draw something in by or as if by a vacuum', 'attract by using an inexorable force, inducement, etc.', 'be inadequate or objectionable', 'provide sexual gratification through oral stimulation', 'take in, also metaphorically', 'give suck to']}","['buck', 'cuck', 'duck', 'huck', 'juck', 'luck', 'muck', 'puck', 'ruck', 'suck', 'tuck', 'yuck']",back;cack;fack;hack;jack;lack;mack;pack;rack;sack;tack;wack;beck;deck;feck;geck;heck;keck;leck;neck;peck;reck;seck;teck;bick;dick;hick;kick;lick;mick;nick;pick;rick;sick;tick;wick;bock;cock;dock;hock;jock;lock;mock;nock;pock;rock;sock;tock;yock;buck;cuck;duck;huck;juck;luck;muck;puck;ruck;suck;tuck;yuck
suck,864,7784,engulf,-1,2,1,None,"{'Noun': ['the act of sucking'], 'Verb': ['draw into the mouth by creating a practical vacuum in the mouth', 'draw something in by or as if by a vacuum', 'attract by using an inexorable force, inducement, etc.', 'be inadequate or objectionable', 'provide sexual gratification through oral stimulation', 'take in, also metaphorically', 'give suck to']}","['buck', 'cuck', 'duck', 'huck', 'juck', 'luck', 'muck', 'puck', 'ruck', 'suck', 'tuck', 'yuck']",back;cack;fack;hack;jack;lack;mack;pack;rack;sack;tack;wack;beck;deck;feck;geck;heck;keck;leck;neck;peck;reck;seck;teck;bick;dick;hick;kick;lick;mick;nick;pick;rick;sick;tick;wick;bock;cock;dock;hock;jock;lock;mock;nock;pock;rock;sock;tock;yock;buck;cuck;duck;huck;juck;luck;muck;puck;ruck;suck;tuck;yuck
suck,864,10646,imbibe,-1,2,1,None,"{'Noun': ['the act of sucking'], 'Verb': ['draw into the mouth by creating a practical vacuum in the mouth', 'draw something in by or as if by a vacuum', 'attract by using an inexorable force, inducement, etc.', 'be inadequate or objectionable', 'provide sexual gratification through oral stimulation', 'take in, also metaphorically', 'give suck to']}","['buck', 'cuck', 'duck', 'huck', 'juck', 'luck', 'muck', 'puck', 'ruck', 'suck', 'tuck', 'yuck']",back;cack;fack;hack;jack;lack;mack;pack;rack;sack;tack;wack;beck;deck;feck;geck;heck;keck;leck;neck;peck;reck;seck;teck;bick;dick;hick;kick;lick;mick;nick;pick;rick;sick;tick;wick;bock;cock;dock;hock;jock;lock;mock;nock;pock;rock;sock;tock;yock;buck;cuck;duck;huck;juck;luck;muck;puck;ruck;suck;tuck;yuck
shuttle,3419,475,plane,1,1,1,None,"{'Noun': ['badminton equipment consisting of a ball of cork or rubber with a crown of feathers', 'public transport that consists of a bus or train or airplane that flies back and forth between two points', 'bobbin that passes the weft thread between the warp threads'], 'Verb': ['travel back and forth between two points']}",['shuttle'],scuttle;shuttle
shuttle,3419,1061,train,1,1,1,None,"{'Noun': ['badminton equipment consisting of a ball of cork or rubber with a crown of feathers', 'public transport that consists of a bus or train or airplane that flies back and forth between two points', 'bobbin that passes the weft thread between the warp threads'], 'Verb': ['travel back and forth between two points']}",['shuttle'],scuttle;shuttle
shuttle,3419,1720,spacecraft,-1,1,1,None,"{'Noun': ['badminton equipment consisting of a ball of cork or rubber with a crown of feathers', 'public transport that consists of a bus or train or airplane that flies back and forth between two points', 'bobbin that passes the weft thread between the warp threads'], 'Verb': ['travel back and forth between two points']}",['shuttle'],scuttle;shuttle
shuttle,3419,4155,airplane,-1,1,1,None,"{'Noun': ['badminton equipment consisting of a ball of cork or rubber with a crown of feathers', 'public transport that consists of a bus or train or airplane that flies back and forth between two points', 'bobbin that passes the weft thread between the warp threads'], 'Verb': ['travel back and forth between two points']}",['shuttle'],scuttle;shuttle
shuttle,3419,11309,transporter,-1,2,1,None,"{'Noun': ['badminton equipment consisting of a ball of cork or rubber with a crown of feathers', 'public transport that consists of a bus or train or airplane that flies back and forth between two points', 'bobbin that passes the weft thread between the warp threads'], 'Verb': ['travel back and forth between two points']}",['shuttle'],scuttle;shuttle
